	SS	PromoterDistance	DistTerm	Distance	sameStrand	DownDistance	sameDownStrand	AAAA/TTTT	AAAC/GTTT	AAAG/CTTT	AAAT/ATTT	AACA/TGTT	AACC/GGTT	AACG/CGTT	AACT/AGTT	AAGA/TCTT	AAGC/GCTT	AAGG/CCTT	AAGT/ACTT	AATA/TATT	AATC/GATT	AATG/CATT	AATT/AATT	ACAA/TTGT	ACAC/GTGT	ACAG/CTGT	ACAT/ATGT	ACCA/TGGT	ACCC/GGGT	ACCG/CGGT	ACCT/AGGT	ACGA/TCGT	ACGC/GCGT	ACGG/CCGT	ACGT/ACGT	ACTA/TAGT	ACTC/GAGT	ACTG/CAGT	AGAA/TTCT	AGAC/GTCT	AGAG/CTCT	AGAT/ATCT	AGCA/TGCT	AGCC/GGCT	AGCG/CGCT	AGCT/AGCT	AGGA/TCCT	AGGC/GCCT	AGGG/CCCT	AGTA/TACT	AGTC/GACT	AGTG/CACT	ATAA/TTAT	ATAC/GTAT	ATAG/CTAT	ATAT/ATAT	ATCA/TGAT	ATCC/GGAT	ATCG/CGAT	ATGA/TCAT	ATGC/GCAT	ATGG/CCAT	ATTA/TAAT	ATTC/GAAT	ATTG/CAAT	CAAA/TTTG	CAAC/GTTG	CAAG/CTTG	CACA/TGTG	CACC/GGTG	CACG/CGTG	CAGA/TCTG	CAGC/GCTG	CAGG/CCTG	CATA/TATG	CATC/GATG	CATG/CATG	CCAA/TTGG	CCAC/GTGG	CCAG/CTGG	CCCA/TGGG	CCCC/GGGG	CCCG/CGGG	CCGA/TCGG	CCGC/GCGG	CCGG/CCGG	CCTA/TAGG	CCTC/GAGG	CGAA/TTCG	CGAC/GTCG	CGAG/CTCG	CGCA/TGCG	CGCC/GGCG	CGCG/CGCG	CGGA/TCCG	CGGC/GCCG	CGTA/TACG	CGTC/GACG	CTAA/TTAG	CTAC/GTAG	CTAG/CTAG	CTCA/TGAG	CTCC/GGAG	CTGA/TCAG	CTGC/GCAG	CTTA/TAAG	CTTC/GAAG	GAAA/TTTC	GAAC/GTTC	GACA/TGTC	GACC/GGTC	GAGA/TCTC	GAGC/GCTC	GATA/TATC	GATC/GATC	GCAA/TTGC	GCAC/GTGC	GCCA/TGGC	GCCC/GGGC	GCGA/TCGC	GCGC/GCGC	GCTA/TAGC	GGAA/TTCC	GGAC/GTCC	GGCA/TGCC	GGCC/GGCC	GGGA/TCCC	GGTA/TACC	GTAA/TTAC	GTAC/GTAC	GTCA/TGAC	GTGA/TCAC	GTTA/TAAC	TAAA/TTTA	TACA/TGTA	TAGA/TCTA	TATA/TATA	TCAA/TTGA	TCCA/TGGA	TCGA/TCGA	TGAA/TTCA	TGCA/TGCA	TTAA/TTAA
B_cenocepacia_au_1054_RAND_5	-142.1	-295	1000	0	0	0	0	0.0	0.0	0.0	0.003278688524590164	0.0	0.003278688524590164	0.003278688524590164	0.003278688524590164	0.003278688524590164	0.003278688524590164	0.0	0.0	0.0	0.0	0.006557377049180328	0.0	0.0	0.0	0.003278688524590164	0.003278688524590164	0.003278688524590164	0.019672131147540982	0.009836065573770491	0.0	0.013114754098360656	0.006557377049180328	0.013114754098360656	0.0	0.003278688524590164	0.003278688524590164	0.01639344262295082	0.006557377049180328	0.003278688524590164	0.0	0.003278688524590164	0.009836065573770491	0.022950819672131147	0.006557377049180328	0.003278688524590164	0.009836065573770491	0.006557377049180328	0.0	0.0	0.01639344262295082	0.003278688524590164	0.0	0.0	0.0	0.0	0.003278688524590164	0.01639344262295082	0.0360655737704918	0.0	0.019672131147540985	0.003278688524590164	0.0	0.003278688524590164	0.0	0.0	0.0	0.0	0.003278688524590164	0.022950819672131147	0.01639344262295082	0.006557377049180328	0.006557377049180328	0.006557377049180328	0.0	0.013114754098360656	0.003278688524590164	0.0	0.01639344262295082	0.009836065573770491	0.009836065573770491	0.013114754098360656	0.029508196721311476	0.03278688524590164	0.019672131147540985	0.009836065573770493	0.0	0.009836065573770493	0.013114754098360656	0.02622950819672131	0.04262295081967213	0.02622950819672131	0.013114754098360656	0.009836065573770493	0.006557377049180328	0.036065573770491806	0.003278688524590164	0.009836065573770493	0.0	0.003278688524590164	0.0	0.003278688524590164	0.006557377049180328	0.0	0.02295081967213115	0.0	0.006557377049180328	0.003278688524590164	0.009836065573770491	0.003278688524590164	0.006557377049180328	0.003278688524590164	0.036065573770491806	0.0	0.022950819672131147	0.0	0.019672131147540982	0.013114754098360656	0.013114754098360656	0.02622950819672131	0.006557377049180328	0.0	0.0	0.006557377049180328	0.019672131147540985	0.006557377049180328	0.006557377049180328	0.0	0.0	0.0	0.0	0.009836065573770491	0.0	0.0	0.0	0.0	0.0	0.0	0.003278688524590164	0.022950819672131147	0.003278688524590164	0.003278688524590164	0.0
B_cenocepacia_au_1054_RAND_10	-137.87	-1000	469	0	1	0	1	0.0	0.0	0.0	0.005494505494505495	0.005494505494505495	0.0	0.01098901098901099	0.005494505494505495	0.005494505494505495	0.01098901098901099	0.008241758241758242	0.0	0.0	0.0027472527472527475	0.0027472527472527475	0.0027472527472527475	0.0	0.008241758241758242	0.0027472527472527475	0.005494505494505495	0.005494505494505495	0.0027472527472527475	0.005494505494505495	0.0	0.005494505494505495	0.019230769230769232	0.013736263736263736	0.013736263736263736	0.0	0.0027472527472527475	0.0027472527472527475	0.008241758241758242	0.0027472527472527475	0.0	0.005494505494505495	0.008241758241758242	0.005494505494505495	0.027472527472527472	0.005494505494505495	0.005494505494505495	0.013736263736263736	0.005494505494505495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027472527472527475	0.0027472527472527475	0.01098901098901099	0.0027472527472527475	0.005494505494505495	0.0027472527472527475	0.0	0.0027472527472527475	0.0027472527472527475	0.0	0.0027472527472527475	0.005494505494505495	0.005494505494505495	0.0027472527472527475	0.030219780219780223	0.01098901098901099	0.013736263736263736	0.013736263736263736	0.0	0.008241758241758242	0.0027472527472527475	0.0	0.008241758241758242	0.005494505494505495	0.005494505494505495	0.008241758241758242	0.016483516483516484	0.019230769230769232	0.024725274725274728	0.005494505494505495	0.0	0.0027472527472527475	0.019230769230769232	0.016483516483516484	0.024725274725274728	0.016483516483516484	0.03571428571428571	0.024725274725274724	0.008241758241758242	0.04120879120879121	0.0	0.024725274725274728	0.0	0.0	0.0	0.0027472527472527475	0.005494505494505495	0.0027472527472527475	0.03021978021978022	0.0	0.019230769230769232	0.005494505494505495	0.019230769230769232	0.0027472527472527475	0.01098901098901099	0.0	0.027472527472527472	0.0	0.005494505494505495	0.0027472527472527475	0.01098901098901099	0.0	0.016483516483516484	0.03021978021978022	0.027472527472527472	0.0	0.01098901098901099	0.008241758241758242	0.013736263736263736	0.008241758241758242	0.008241758241758242	0.0	0.0	0.0	0.01098901098901099	0.01098901098901099	0.0	0.0	0.0	0.0	0.0	0.008241758241758242	0.005494505494505495	0.008241758241758242	0.008241758241758242	0.005494505494505495	0.0
B_cenocepacia_au_1054_RAND_21	-103.1	-1000	1000	0	0	0	0	0.0	0.0	0.0	0.0	0.008849557522123894	0.0	0.004424778761061947	0.004424778761061947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004424778761061947	0.004424778761061947	0.008849557522123894	0.0	0.008849557522123894	0.01327433628318584	0.004424778761061947	0.01327433628318584	0.030973451327433628	0.008849557522123894	0.0	0.0	0.0	0.004424778761061947	0.0	0.0	0.0	0.0	0.004424778761061947	0.01327433628318584	0.017699115044247787	0.0	0.0	0.0	0.004424778761061947	0.0	0.0	0.0	0.0	0.0	0.004424778761061947	0.0	0.008849557522123894	0.0	0.008849557522123894	0.008849557522123894	0.004424778761061947	0.0	0.0	0.0	0.0	0.0	0.004424778761061947	0.0	0.004424778761061947	0.004424778761061947	0.030973451327433628	0.0	0.017699115044247787	0.004424778761061947	0.004424778761061947	0.017699115044247787	0.0	0.0	0.01327433628318584	0.004424778761061947	0.008849557522123894	0.01327433628318584	0.030973451327433628	0.02654867256637168	0.05752212389380531	0.01327433628318584	0.0	0.004424778761061947	0.01327433628318584	0.030973451327433628	0.01327433628318584	0.01327433628318584	0.061946902654867256	0.05309734513274336	0.004424778761061947	0.07079646017699115	0.0	0.022123893805309734	0.0	0.0	0.0	0.004424778761061947	0.0	0.008849557522123894	0.008849557522123894	0.0	0.0	0.0	0.01327433628318584	0.004424778761061947	0.022123893805309734	0.0	0.01327433628318584	0.0	0.0	0.004424778761061947	0.017699115044247787	0.008849557522123894	0.030973451327433628	0.01327433628318584	0.048672566371681415	0.004424778761061947	0.0	0.008849557522123894	0.017699115044247787	0.008849557522123894	0.004424778761061947	0.0	0.0	0.0	0.008849557522123894	0.004424778761061947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004424778761061947	0.0	0.0	0.0
B_cenocepacia_au_1054_RAND_27	-63.39	-287	1000	0	0	0	0	0.013736263736263738	0.0027472527472527475	0.008241758241758242	0.013736263736263736	0.005494505494505495	0.005494505494505495	0.0027472527472527475	0.0	0.008241758241758242	0.01098901098901099	0.005494505494505495	0.0	0.008241758241758242	0.01098901098901099	0.02197802197802198	0.0027472527472527475	0.005494505494505495	0.005494505494505495	0.008241758241758242	0.008241758241758242	0.008241758241758242	0.01098901098901099	0.0027472527472527475	0.005494505494505495	0.008241758241758242	0.013736263736263736	0.008241758241758242	0.0027472527472527475	0.0	0.0	0.0027472527472527475	0.008241758241758242	0.0027472527472527475	0.005494505494505495	0.008241758241758242	0.01098901098901099	0.008241758241758242	0.008241758241758242	0.005494505494505495	0.008241758241758242	0.0027472527472527475	0.0027472527472527475	0.0	0.0027472527472527475	0.0	0.0	0.005494505494505495	0.005494505494505495	0.0027472527472527475	0.019230769230769232	0.013736263736263738	0.019230769230769232	0.019230769230769232	0.005494505494505495	0.01098901098901099	0.0027472527472527475	0.013736263736263736	0.016483516483516484	0.01098901098901099	0.0	0.008241758241758242	0.005494505494505495	0.01098901098901099	0.008241758241758242	0.005494505494505495	0.013736263736263738	0.008241758241758242	0.0	0.01098901098901099	0.005494505494505495	0.016483516483516484	0.005494505494505495	0.008241758241758242	0.005494505494505495	0.0	0.01098901098901099	0.019230769230769232	0.008241758241758242	0.005494505494505495	0.0	0.005494505494505495	0.01098901098901099	0.013736263736263736	0.008241758241758242	0.005494505494505495	0.016483516483516484	0.008241758241758242	0.016483516483516484	0.016483516483516484	0.008241758241758242	0.016483516483516484	0.0027472527472527475	0.0027472527472527475	0.0	0.0	0.005494505494505495	0.01098901098901099	0.0027472527472527475	0.0027472527472527475	0.005494505494505495	0.013736263736263738	0.008241758241758242	0.01098901098901099	0.008241758241758242	0.008241758241758242	0.005494505494505495	0.0027472527472527475	0.016483516483516484	0.008241758241758242	0.008241758241758242	0.013736263736263736	0.005494505494505495	0.008241758241758242	0.008241758241758242	0.008241758241758242	0.008241758241758242	0.013736263736263736	0.008241758241758242	0.0027472527472527475	0.0027472527472527475	0.005494505494505495	0.005494505494505495	0.0027472527472527475	0.008241758241758242	0.005494505494505495	0.0027472527472527475	0.0	0.005494505494505495	0.0027472527472527475	0.0027472527472527475	0.005494505494505495	0.013736263736263736	0.008241758241758242	0.013736263736263736	0.0	0.0
B_cenocepacia_au_1054_RAND_29	-74.8	-221	1000	0	1	0	1	0.0056179775280898875	0.02247191011235955	0.0	0.0	0.0	0.016853932584269662	0.016853932584269662	0.0	0.0056179775280898875	0.0	0.0056179775280898875	0.0	0.0	0.0	0.0	0.0	0.0056179775280898875	0.0	0.0	0.0	0.0	0.0	0.028089887640449437	0.0056179775280898875	0.028089887640449437	0.03932584269662921	0.016853932584269662	0.016853932584269662	0.0	0.0	0.0	0.0056179775280898875	0.0	0.0	0.0056179775280898875	0.0	0.0056179775280898875	0.02247191011235955	0.0056179775280898875	0.0	0.0	0.0056179775280898875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016853932584269662	0.0056179775280898875	0.0056179775280898875	0.0	0.0	0.0	0.0	0.0	0.0056179775280898875	0.0	0.0056179775280898875	0.0	0.028089887640449437	0.0	0.011235955056179775	0.0056179775280898875	0.0	0.011235955056179775	0.0	0.0	0.011235955056179775	0.0	0.0	0.0	0.016853932584269662	0.011235955056179775	0.033707865168539325	0.0056179775280898875	0.0	0.0	0.011235955056179775	0.056179775280898875	0.02247191011235955	0.0056179775280898875	0.033707865168539325	0.033707865168539325	0.011235955056179775	0.02247191011235955	0.0056179775280898875	0.06741573033707865	0.0	0.0056179775280898875	0.0	0.0	0.0056179775280898875	0.011235955056179775	0.0	0.0	0.011235955056179775	0.02247191011235955	0.0	0.0	0.011235955056179775	0.0056179775280898875	0.02247191011235955	0.0	0.0056179775280898875	0.0	0.016853932584269662	0.0056179775280898875	0.016853932584269662	0.011235955056179775	0.02247191011235955	0.0056179775280898875	0.011235955056179775	0.0056179775280898875	0.0056179775280898875	0.0	0.0056179775280898875	0.0056179775280898875	0.0056179775280898875	0.0	0.016853932584269662	0.0056179775280898875	0.0056179775280898875	0.0	0.0	0.0	0.0	0.0	0.0056179775280898875	0.028089887640449437	0.0056179775280898875	0.0056179775280898875	0.0
B_cenocepacia_au_1054_RAND_30	-75.0	-1000	1000	0	0	0	0	0.0	0.004424778761061947	0.004424778761061947	0.004424778761061947	0.0	0.004424778761061947	0.01327433628318584	0.004424778761061947	0.004424778761061947	0.004424778761061947	0.008849557522123894	0.004424778761061947	0.0	0.004424778761061947	0.0	0.0	0.004424778761061947	0.004424778761061947	0.0	0.004424778761061947	0.008849557522123894	0.008849557522123894	0.008849557522123894	0.0	0.008849557522123894	0.022123893805309734	0.004424778761061947	0.004424778761061947	0.004424778761061947	0.0	0.008849557522123894	0.008849557522123894	0.004424778761061947	0.0	0.008849557522123894	0.008849557522123894	0.0	0.01327433628318584	0.004424778761061947	0.0	0.008849557522123894	0.004424778761061947	0.008849557522123894	0.004424778761061947	0.0	0.0	0.004424778761061947	0.004424778761061947	0.0	0.004424778761061947	0.01327433628318584	0.008849557522123894	0.0	0.008849557522123894	0.0	0.0	0.0	0.0	0.004424778761061947	0.01327433628318584	0.004424778761061947	0.0	0.008849557522123894	0.008849557522123894	0.008849557522123894	0.017699115044247787	0.004424778761061947	0.0	0.004424778761061947	0.004424778761061947	0.01327433628318584	0.0	0.017699115044247787	0.008849557522123894	0.008849557522123894	0.017699115044247787	0.017699115044247787	0.03982300884955752	0.01327433628318584	0.0	0.0	0.004424778761061947	0.035398230088495575	0.01327433628318584	0.01327433628318584	0.02654867256637168	0.04424778761061947	0.01327433628318584	0.048672566371681415	0.0	0.02654867256637168	0.0	0.004424778761061947	0.0	0.0	0.0	0.004424778761061947	0.017699115044247787	0.004424778761061947	0.008849557522123894	0.008849557522123894	0.004424778761061947	0.008849557522123894	0.01327433628318584	0.004424778761061947	0.008849557522123894	0.008849557522123894	0.008849557522123894	0.004424778761061947	0.008849557522123894	0.008849557522123894	0.008849557522123894	0.02654867256637168	0.02654867256637168	0.0	0.008849557522123894	0.008849557522123894	0.008849557522123894	0.017699115044247787	0.01327433628318584	0.0	0.004424778761061947	0.0	0.004424778761061947	0.004424778761061947	0.0	0.0	0.004424778761061947	0.004424778761061947	0.0	0.0	0.004424778761061947	0.004424778761061947	0.0	0.004424778761061947	0.0
B_cenocepacia_au_1054_RAND_31	-149.9	-1000	1000	0	0	20	1	0.005494505494505495	0.0	0.005494505494505495	0.008241758241758242	0.0027472527472527475	0.0	0.0027472527472527475	0.0	0.0027472527472527475	0.0	0.013736263736263738	0.0027472527472527475	0.0027472527472527475	0.016483516483516484	0.008241758241758242	0.0	0.013736263736263738	0.0027472527472527475	0.0027472527472527475	0.008241758241758242	0.005494505494505495	0.005494505494505495	0.01098901098901099	0.0027472527472527475	0.016483516483516484	0.01098901098901099	0.01098901098901099	0.0027472527472527475	0.0	0.0	0.0	0.0027472527472527475	0.0	0.0	0.005494505494505495	0.0	0.005494505494505495	0.0027472527472527475	0.0	0.0	0.013736263736263736	0.013736263736263738	0.0	0.0027472527472527475	0.0	0.0	0.0027472527472527475	0.0	0.0	0.016483516483516484	0.008241758241758242	0.013736263736263736	0.013736263736263736	0.016483516483516484	0.0027472527472527475	0.0	0.013736263736263738	0.005494505494505495	0.008241758241758242	0.0027472527472527475	0.01098901098901099	0.008241758241758242	0.005494505494505495	0.019230769230769232	0.005494505494505495	0.005494505494505495	0.01098901098901099	0.0	0.01098901098901099	0.01098901098901099	0.005494505494505495	0.01098901098901099	0.0027472527472527475	0.005494505494505495	0.019230769230769232	0.01098901098901099	0.005494505494505495	0.03021978021978022	0.013736263736263736	0.0	0.005494505494505495	0.01098901098901099	0.03571428571428571	0.0027472527472527475	0.013736263736263736	0.049450549450549455	0.03296703296703297	0.008241758241758242	0.04395604395604395	0.008241758241758242	0.013736263736263738	0.0	0.0	0.0	0.0027472527472527475	0.0	0.008241758241758242	0.008241758241758242	0.0	0.0027472527472527475	0.005494505494505495	0.0	0.013736263736263736	0.013736263736263738	0.0	0.0027472527472527475	0.0	0.008241758241758242	0.005494505494505495	0.013736263736263738	0.01098901098901099	0.02197802197802198	0.030219780219780223	0.03021978021978022	0.0	0.0027472527472527475	0.0	0.03021978021978022	0.0027472527472527475	0.0027472527472527475	0.005494505494505495	0.0027472527472527475	0.005494505494505495	0.008241758241758242	0.008241758241758242	0.0027472527472527475	0.0	0.0027472527472527475	0.0	0.0	0.0027472527472527475	0.0	0.005494505494505495	0.005494505494505495	0.0	0.0
B_cenocepacia_au_1054_RAND_32	-42.4	-1000	1000	0	0	0	0	0.0	0.024	0.0	0.008	0.008	0.016	0.008	0.008	0.0	0.0	0.008	0.0	0.0	0.008	0.008	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.016	0.008	0.016	0.032	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.008	0.008	0.0	0.008	0.016	0.0	0.016	0.008	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.016	0.008	0.032	0.0	0.008	0.008	0.008	0.0	0.0	0.024	0.016	0.0	0.0	0.0	0.008	0.008	0.024	0.008	0.0	0.008	0.0	0.008	0.008	0.024	0.008	0.016	0.0	0.008	0.04	0.008	0.0	0.016	0.0	0.008	0.008	0.016	0.032	0.008	0.016	0.032	0.016	0.016	0.0	0.008	0.0	0.0	0.0	0.0	0.032	0.0	0.008	0.008	0.0	0.0	0.008	0.0	0.0	0.0	0.024	0.016	0.0	0.024	0.008	0.008	0.0	0.0	0.016	0.024	0.0	0.016	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.016	0.016	0.008	0.0	0.016	0.0
B_cenocepacia_au_1054_RAND_33	-64.8	-1000	723	0	1	0	1	0.0	0.0	0.0	0.007692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015384615384615385	0.046153846153846156	0.007692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007692307692307693	0.015384615384615385	0.015384615384615385	0.0	0.0	0.007692307692307693	0.007692307692307693	0.0	0.0	0.0	0.0	0.0	0.007692307692307693	0.0	0.007692307692307693	0.015384615384615385	0.03076923076923077	0.0	0.038461538461538464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023076923076923078	0.0	0.007692307692307693	0.007692307692307693	0.007692307692307693	0.0	0.015384615384615385	0.0	0.007692307692307693	0.007692307692307693	0.0	0.007692307692307693	0.023076923076923078	0.007692307692307693	0.046153846153846156	0.015384615384615385	0.007692307692307693	0.0	0.0	0.023076923076923078	0.03076923076923077	0.03076923076923077	0.03076923076923077	0.07692307692307693	0.015384615384615385	0.046153846153846156	0.0	0.046153846153846156	0.0	0.0	0.0	0.0	0.0	0.0	0.007692307692307693	0.0	0.0	0.007692307692307693	0.0	0.0	0.0	0.0	0.03076923076923077	0.0	0.023076923076923078	0.0	0.0	0.007692307692307693	0.015384615384615385	0.046153846153846156	0.046153846153846156	0.0	0.0	0.023076923076923078	0.007692307692307693	0.007692307692307693	0.015384615384615385	0.0	0.0	0.0	0.0	0.015384615384615385	0.0	0.0	0.0	0.0	0.0	0.0	0.007692307692307693	0.007692307692307693	0.007692307692307693	0.0	0.0
B_cenocepacia_au_1054_RAND_1	-41.6	-1000	1000	0	1	0	1	0.0	0.007751937984496124	0.0	0.0	0.0	0.007751937984496124	0.007751937984496124	0.0	0.015503875968992248	0.0	0.007751937984496124	0.0	0.007751937984496124	0.007751937984496124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007751937984496124	0.023255813953488372	0.0	0.015503875968992248	0.015503875968992248	0.0	0.007751937984496124	0.0	0.0	0.0	0.0	0.007751937984496124	0.0	0.007751937984496124	0.007751937984496124	0.007751937984496124	0.007751937984496124	0.007751937984496124	0.0	0.007751937984496124	0.0	0.0	0.0	0.0	0.0	0.007751937984496124	0.0	0.0	0.015503875968992248	0.023255813953488372	0.03875968992248062	0.0	0.023255813953488372	0.007751937984496124	0.0	0.015503875968992248	0.0	0.0	0.0	0.007751937984496124	0.0	0.015503875968992248	0.015503875968992248	0.0	0.015503875968992248	0.0	0.0	0.015503875968992248	0.007751937984496124	0.0	0.0	0.015503875968992248	0.007751937984496124	0.0	0.023255813953488372	0.023255813953488372	0.031007751937984496	0.015503875968992248	0.0	0.0	0.031007751937984496	0.007751937984496124	0.023255813953488372	0.023255813953488372	0.023255813953488372	0.031007751937984496	0.015503875968992248	0.023255813953488372	0.007751937984496124	0.015503875968992248	0.0	0.007751937984496124	0.0	0.0	0.0	0.0	0.0	0.0	0.015503875968992248	0.007751937984496124	0.007751937984496124	0.0	0.0	0.0	0.023255813953488372	0.0	0.031007751937984496	0.0	0.015503875968992248	0.007751937984496124	0.015503875968992248	0.046511627906976744	0.015503875968992248	0.007751937984496124	0.007751937984496124	0.0	0.007751937984496124	0.007751937984496124	0.007751937984496124	0.007751937984496124	0.0	0.0	0.0	0.015503875968992248	0.0	0.0	0.0	0.0	0.0	0.007751937984496124	0.007751937984496124	0.007751937984496124	0.007751937984496124	0.0	0.0
